Tatiana RODRIGUEZ 60
Giovanni SANTOS 61
Mária SANCHEZ 119
Sandra COSTA 31
Aleksey HANSEN 31
Sandra SANTOS 31
Laura ROMERO 60
Hans POPOVA 62
Giovanni KOVALENKO 49
Jose BROWN 65
Giovanni COSTA 33
Svetlana HOFFMANN 21
Sandra KOVALENKO 34
Andrey ANDERSSON 58
Pavel KOVÁCS 62
David RAMOS 25
Vladymyr SCHMIDT 46
John SANTOS 21
Irina SZABÓ 36
Werner SANCHEZ 56
Juan MILLER 61
Evgeniy WAGNER 61
Anna MOROZOVA 23
Sergey GONZALEZ 26
Antonio BAUER 31
Anastasiya KOVÁCS 57
Maria BRAUN 28
Ivan JIMENEZ 23
Michael MÜLLER 27
Hans JONES 74
Nadezhda KOVALENKO 119
Valentyna MAGOMEDOV 51
Laura WILLIAMS 55
Mariya ROMERO 78
Werner SCHMID 56
Andrey BRAUN 26
Anne HUBER 75
Antonio DAVIES 68
Andreas HUBER 30
Oksana JENSEN 25
Laura SCHULZ 68
Claude NOWAK 28
Barbara WEBER 18
Svetlana PAVLOVA 49
Igor THOMAS 131
Dmitriy JOHANSSON 132
Brigitte SMIRNOV 56
Petra FISCHER 146
Andrey RODRIGUEZ 29
Juan RAMOS 52
Marta SCHNEIDER 105
Dmitriy NOWAK 31
Marie MORENO 26
Dmitriy LOPEZ 21
Ekaterina POPOV 21
Aleksey HOFFMANN 60
Michael PEREIRA 85
Anastasiya MARTIN 25
Wolfgang WILSON 31
Manfred JOHANSSON 32
Anton SCHMIDT 58
Mária SMITH 64
Valentyna PETROV 61
Nadezhda MILLER 32
Ana VOLKOVA 64
Marina DAVIES 26
Pavel SIMON 65
Oksana KARLSSON 25
Darya FISCHER 35
Peter SCHNEIDER 64
Christine MEYER 30
Tatyana BONDARENKO 36
Yvan GUTIERREZ 29
Pavel LOPEZ 60
Laura VARGA 70
Valentyna IVANOVA 54
Antonio BECKER 37
Aleksandra KRAVCHENKO 72
Andrea JIMENEZ 27
Andrei HUBER 96
Giuseppe GUTIERREZ 60
Jan JIMENEZ 67
Irina FERREIRA 67
Christine PETROV 92
Karin LOPEZ 57
Evgeniy SZABÓ 60
Francisco TORRES 23
Anne RUIZ 66
Aleksandra COSTA 26
Darya ANDERSSON 36
Alexander NIELSEN 30
Jean JIMENEZ 27
Irina LOPEZ 54
Anastasiya RODRIGUEZ 97
Josef IVANOVA 104
Paul MARIN 32
Nikolay COSTA 61
Christian PETROV 41
David ALVAREZ 25
Laura SMIRNOVA 62
Pavel FERREIRA 79
Andrei BONDARENKO 29
Michael KUZNETSOV 70
Daniel HERNANDEZ 49
Maksim NIELSEN 54
Mária ALONSO 27
Pavel JENSEN 32
Anna TAYLOR 40
Nykolai MEYER 65
Oksana KOVALENKO 32
Angela PAVLOVA 34
Roman PETROV 25
David NAGY 27
Josef MEYER 48
Vasylyi RICHTER 30
Nykolai VASILEVA 28
Andrei ANDERSSON 24
Alina GOMEZ 33
Maria HOFFMANN 32
Vera ROBERTS 31
John ROBERTS 81
Anna SIMON 31
Laura WEBER 29
Darya MAGOMEDOV 32
Nikolay NAGY 30
Marie POPOVA 69
Alexander JOHNSON 36
Brigitte WEBER 31
Irina MORENO 27
Werner SILVA 30
Andrey JOHANSSON 30
Roman KARLSSON 23
Aleksandr PAVLOVA 82
Svetlana KUZNETSOVA 58
Olga GARCIA 31
Peter VOLKOVA 36
Maria SCHNEIDER 31
Vladimir RODRIGUEZ 30
Anastasiya IVANOV 39
Irina FERRARI 60
Giuseppe SZABÓ 89
Piotr HUBER 44
Anna BECKER 33
Aleksandr SHEVCHENKO 92
Svetlana ALVAREZ 30
Thomas PETROVA 59
Paul BONDARENKO 30
Aleksey RICHTER 29
Ivan KARLSSON 26
Paul RUIZ 28
Karin EVANS 79
Ivan BECKER 27
Robert MARTINEZ 28
Antonio BROWN 25
Claude WAGNER 36
Josef BRAUN 60
Eva SILVA 70
Igor KRAVCHENKO 29
Nykolai BRAUN 27
Richard SMIRNOVA 50
Valentina DAVIES 29
Marie SCHMIDT 90
Laura KOCH 29
Yvan RUIZ 77
Elena RODRIGUEZ 24
Rosa RODRIGUEZ 27
Mario VOLKOVA 31
Olga HUBER 57
Werner BRAUN 51
Christian SHEVCHENKO 54
Denis WAGNER 26
Jean HANSEN 67
Paul SCHÄFER 57
Denis VASILEVA 53
Olga EVANS 97
Juan LOPEZ 25
Robert SCHMID 81
Roman DAVIES 36
Lyubov LOPEZ 40
Tomasz NAGY 65
Andrey RAMOS 32
David SCHNEIDER 84
Elisabeth MEYER 111
Jean PETROVA 36
Andrea WILLIAMS 18
Irina MARTINEZ 34
John GONZALEZ 30
Piotr ROMERO 23
Josef GUTIERREZ 33
Anne RAMOS 38
Natalya SOKOLOVA 62
Jose JONES 28
Vladimir NIELSEN 32
Christine MÜLLER 64
Michael HOFFMANN 33
Andreas RAMOS 28
Natalya TAYLOR 59
Werner RUSSO 31
Svetlana BONDARENKO 28
Petra IVANOVA 32
Wolfgang KARLSSON 34
Tomasz SCHMIDT 32
Petra PEREIRA 70
Francesco SIMON 26
Vasylyi NAGY 25
Evgeniy NIELSEN 66
Petra SMITH 45
Marina JONES 32
Anna MÜLLER 28
Mariya SMIRNOVA 18
Angela PEREIRA 28
Peter MILLER 36
Ana SMITH 39
Marta BAUER 22
Patrick THOMAS 33
Christine JENSEN 53
Michel SIMON 58
David SOKOLOVA 35
Roman NAVARRO 33
Elisabeth ROMERO 86
John ROSSI 54
Francisco HANSEN 25
Anton KUZNETSOV 29
Klaus ROBERTS 62
Juan MOROZOVA 29
Irina SCHNEIDER 80
Karin TAYLOR 60
Klaus MARIN 101
Maria RODRIGUEZ 20
Dmitriy KOCH 68
Klaus MILLER 26
Peter HERNANDEZ 30
Tatyana NOVIKOVA 32
Michel DIAZ 64
Serhei SIMON 107
Christian MAGOMEDOV 32
Jose FERRARI 27
Robert NIELSEN 35
Ana KOVÁCS 105
Giovanni SMIRNOV 22
Andrey MORENO 66
Barbara KUZNETSOVA 79
Sandra SMIRNOV 62
David BONDARENKO 53
Andreas MILLER 34
Sergey NOWAK 32
Peter PEREIRA 31
Ivan RUIZ 59
Josef ALVAREZ 114
Tatyana BRAUN 38
Anna NIELSEN 30
Nykolai ALVAREZ 29
Nadezhda ROSSI 30
Claude NAVARRO 30
Alina WILSON 84
Valentyna MARIN 25
Marta FERREIRA 61
Oksana NAGY 60
Valentyna WOLF 28
Denis BONDARENKO 29
Claude KUZNETSOV 53
Anton PETROVA 28
Robert RUIZ 35
Mariya JOHANSSON 56
Patrick MORENO 30
Christian MILLER 78
Hans ALONSO 116
Christine BONDARENKO 24
Marie PEREZ 46
Anton SMIRNOV 25
Elena HOFFMANN 31
Rosa HOFFMANN 27
Marta VOLKOVA 65
Tomasz MUÑOZ 33
Thomas IVANOV 23
Andrey MARTINEZ 34
Maria NOVIKOVA 85
Angela MÜLLER 75
Patrick HERNANDEZ 37
Monika WAGNER 28
Christine WILSON 96
Michel PAVLOVA 66
Christian ROMERO 33
Maria GOMEZ 66
Hans SMIRNOV 36
Laura MARIN 60
Patrick POPOV 29
Anastasiya MORENO 88
Christian MÜLLER 30
Mikhail IVANOV 55
Valentyna FISCHER 29
Ivan SCHNEIDER 110
Klaus VARGA 138
Ana HOFFMANN 62
Natalya JONES 32
Martin KUZNETSOVA 31
Marta BROWN 27
Alexander KOVALENKO 57
Alexander JIMENEZ 83
Werner JOHNSON 31
Marina MEYER 37
Anton SOKOLOVA 32
Ivan SCHÄFER 33
Alina RODRIGUEZ 49
Antonio KRAVCHENKO 48
Igor FERRARI 29
Patrick FERREIRA 25
Sandra SOKOLOVA 94
Nikolay SANCHEZ 60
Tatiana MÜLLER 30
Andrea SCHMIDT 24
Mariya FISCHER 28
Valentyna GARCIA 86
Michael DIAZ 33
Jan SCHMIDT 26
Vera IVANOV 20
Marie JENSEN 59
Marie NAGY 29
Eva RODRIGUEZ 36
Laura RAMOS 24
Hans GONZALEZ 63
Dmitriy MEIER 39
Andrea SMIRNOVA 25
Lyubov PETROVA 106
Mikhail RICHTER 64
Irina MAGOMEDOV 55
Rosa KARLSSON 62
Jan SMIRNOVA 60
Elena KARLSSON 63
Manfred MEYER 75
Serhei MUÑOZ 58
Jan MÜLLER 67
Svetlana SZABÓ 28
Nykolai NAVARRO 26
Vera ROMERO 37
Petra VOLKOVA 62
Yvan WILLIAMS 107
Josef NAVARRO 26
Thomas ZIMMERMANN 53
Thomas COSTA 24
Lyubov WEBER 37
Anastasiya JOHANSSON 21
Serhei GARCIA 53
Juan MARTIN 31
Antonio VARGA 23
Giovanni BROWN 74
Jose COSTA 63
Hans JOHNSON 27
Jean GUTIERREZ 33
Pavel WOLF 72
Giovanni KLEIN 73
Yuliya GARCIA 29
Michel ALVAREZ 74
Anne KARLSSON 94
Roman WILLIAMS 29
Michel ROBERTS 30
Andreas KARLSSON 33
Vera SILVA 32
Christian LOPEZ 81
Giuseppe PETROVA 27
Christian SCHNEIDER 46
Olga SCHULZ 126
Alina MARTIN 107
Eva ZIMMERMANN 28
Patrick RUIZ 30
Jose BRAUN 88
Petra HOFFMANN 67
Patrick NAGY 39
Dmitriy POPOVA 73
Darya ROSSI 40
Giovanni SCHMIDT 62
Sandra SCHMIDT 33
Laura VOLKOVA 19
Manfred KOCH 72
Yuliya TORRES 29
Yuliya NAVARRO 62
Mario IVANOVA 37
Ekaterina PEREIRA 25
Maria WEBER 26
Marta MARTINEZ 60
Josef BROWN 69
Nadezhda WAGNER 49
Giovanni VOLKOVA 55
Nykolai BROWN 25
Andrei MÜLLER 64
Valentyna RUSSO 40
Jan JONES 117
Claude DIAZ 33
Andrea JONES 25
Jose SMITH 27
Marina BONDARENKO 89
Sandra WILSON 31
Serhei JOHNSON 24
Igor NIELSEN 31
Evgeniy MARTINEZ 30
Aleksey HUBER 35
Roman WEBER 122
Ekaterina ZIMMERMANN 57
Olga MOROZOVA 17
Serhei RAMOS 98
Jean KOVALENKO 28
Yuliya GOMEZ 30
Christian KRAVCHENKO 35
Andrey ROMERO 59
Marie MUÑOZ 60
Olha RICHTER 25
Yvan SCHÄFER 35
Jean KOVÁCS 84
Serhei ROMERO 33
Giuseppe DIAZ 29
Juan NAVARRO 66
Valentina TORRES 62
Roman MARTINEZ 91
Robert SMITH 65
Aleksandra RICHTER 29
Olga BRAUN 24
Josef SCHÄFER 54
Nykolai SCHÄFER 59
Mária DAVIES 23
Mario KLEIN 28
Sergey POPOV 24
Antonio HUBER 23
Petra FERREIRA 66
Valentina SANTOS 68
Piotr KRAVCHENKO 27
Michel WOLF 58
Thomas PETROV 38
Laura KUZNETSOV 28
Tatyana FISCHER 29
Andrei JOHANSSON 30
Christian MARTIN 20
Anastasiya JENSEN 60
Lyubov NOWAK 56
Aleksandr KRAVCHENKO 69
Nadezhda DAVIES 25
Irina BRAUN 62
Ana ROBERTS 25
Hans FERRARI 39
Svetlana MARIN 23
Yvan HUBER 66
Tomasz MEYER 56
Anton RAMOS 57
Martin RODRIGUEZ 109
Anne MEIER 30
Mikhail MARIN 103
Andreas MEIER 21
Vasylyi HERNANDEZ 64
Mariya KOCH 24
Mariya VARGA 23
Nadezhda KUZNETSOV 31
Karin SCHMIDT 92
Klaus NAGY 64
Claude KLEIN 58
Roman IVANOVA 56
Mario ALVAREZ 77
Marta GOMEZ 65
Maksim KOVALENKO 63
Claude ROSSI 58
Natalya COSTA 34
Maria RAMOS 60
Dmitriy BECKER 28
Rosa RAMOS 31
Olga MEIER 97
Elisabeth WILLIAMS 33
Yuliya MARIN 103
Thomas MORENO 58
Francisco NOVIKOVA 64
Giuseppe FERRARI 31
Alexander MAGOMEDOV 29
Andrei SCHMID 62
Piotr POPOVA 32
Ivan BAUER 90
Evgeniy PETROV 85
Olha RODRIGUEZ 31
Pavel BECKER 49
Valentyna MEIER 32
Ivan SANCHEZ 63
Tomasz TORRES 69
Karin SMIRNOV 66
Robert EVANS 31
Marie JOHANSSON 51
Giuseppe SMITH 24
Eva VASILEVA 32
Dmitriy ANDERSSON 23
Mariya JENSEN 54
Oksana BAUER 21
Igor SILVA 27
Pavel PEREIRA 48
Evgeniy THOMAS 58
Paul PEREZ 98
Anna RUIZ 59
Oksana ROBERTS 23
Rosa VARGA 64
Klaus MEYER 53
Jan KOCH 56
Francesco SMIRNOV 41
Petra ROSSI 28
Elena VARGA 23
Paul NOVIKOVA 37
Francisco WEBER 25
Nikolay DIAZ 70
Francesco MORENO 113
Maryia TORRES 27
Mikhail KUZNETSOV 35
Karin RODRIGUEZ 93
Vladimir MARTINEZ 30
Giuseppe RAMOS 31
Ekaterina MARTIN 22
Monika SIMON 97
Vasylyi MARTINEZ 26
Marie MOROZOVA 52
Aleksandra ROBERTS 34
Francesco SMITH 30
Alina SCHNEIDER 63
Olga ALVAREZ 126
Patrick MEIER 69
Sergey HOFFMANN 35
Natalya SCHÄFER 26
Anton JENSEN 30
Michel VASILEVA 41
Alexander BONDARENKO 56
Robert ALVAREZ 36
Martin WILLIAMS 32
Andreas GONZALEZ 26
Tomasz SMIRNOV 73
Thomas SCHMIDT 30
Francisco LOPEZ 28
Anne GONZALEZ 29
Vladimir SIMON 34
Hans PEREIRA 22
Vladymyr TÓTH 34
Juan PETROV 26
Francisco KARLSSON 23
Mikhail RUSSO 26
Giovanni BECKER 57
Anna ALVAREZ 17
Pavel GARCIA 30
Pavel TORRES 64
Andrea NOWAK 31
Jan NOWAK 18
Svetlana HANSEN 23
Maria IVANOV 19
Igor JONES 59
Olha SOKOLOVA 33
David GOMEZ 70
Yuliya GUTIERREZ 21
Barbara FERNANDEZ 43
Barbara NAVARRO 32
Jose ANDERSSON 27
Jan NIELSEN 28
Yvan MUÑOZ 29
Oksana MORENO 31
Maryia SANTOS 27
Aleksandr SCHMIDT 35
Claude POPOV 89
Giuseppe PETROV 39
Giuseppe THOMAS 32
Barbara TAYLOR 48
Paul SANTOS 30
Marie PEREIRA 25
Alina DIAZ 58
Brigitte VASILEVA 38
Marta RUIZ 96
Klaus HERNANDEZ 68
Roman COSTA 33
Sergey SCHÄFER 72
Denis MEIER 19
Maksim ALVAREZ 24
Ivan MOROZOVA 29
Rosa SCHNEIDER 133
Andrea GARCIA 165
Marie WOLF 59
Anton HUBER 32
Michael MEYER 26
Anne IVANOV 85
Andreas IVANOV 39
Karin ROMERO 52
Alexander VARGA 31
Manfred SANCHEZ 67
Juan HERNANDEZ 29
Eva HANSEN 32
Maria MUÑOZ 52
Maria KLEIN 33
Irina POPOVA 59
Antonio RAMOS 60
Lyubov ALVAREZ 61
Vladimir SANTOS 28
Aleksandra MEIER 23
Ana ZIMMERMANN 19
Christine MAGOMEDOV 30
Valentyna PEREZ 32
Vasylyi SOKOLOVA 92
Michael SZABÓ 18
Karin HUBER 54
Elena SCHMID 90
Aleksandr POPOV 106
Andrey GONZALEZ 28
Elisabeth BRAUN 24
Rosa EVANS 56
Elena EVANS 93
Anton BRAUN 59
Aleksey PEREZ 69
Brigitte SCHÄFER 138
Robert SMIRNOV 113
Vera DIAZ 103
Christine SCHNEIDER 28
Valentina MUÑOZ 23
Nadezhda WILLIAMS 26
Laura DIAZ 28
Alexander WEBER 59
Irina PEREIRA 33
Anton POPOVA 35
Monika POPOVA 33
Patrick SCHÄFER 62
Tatiana RUSSO 57
Olha FERREIRA 36
Olha DAVIES 24
Natalya MEYER 30
Maryia TÓTH 26
Elisabeth LOPEZ 59
Vera GARCIA 58
Dmitriy MARIN 34
Claude BONDARENKO 24
Lyubov WAGNER 52
Valentyna POPOVA 28
Anastasiya EVANS 27
Anna MUÑOZ 30
Lyubov PAVLOVA 31
Lyubov MÜLLER 61
Claude PEREZ 55
Rosa ROBERTS 24
Mariya BAUER 27
Yuliya SCHNEIDER 64
Mária PETROVA 56
Elena ROBERTS 33
Francisco RAMOS 34
Dmitriy SIMON 26
Aleksey PEREIRA 35
Denis MUÑOZ 28
Marie FERNANDEZ 55
Anton MOROZOVA 62
Oksana ALONSO 110
Pavel NAVARRO 55
Tomasz HERNANDEZ 59
Nikolay SCHMIDT 50
Andrea RAMOS 56
Sandra FISCHER 33
Andreas RODRIGUEZ 66
Igor SANTOS 105
Andrea POPOV 67
Jan RAMOS 27
Giovanni FISCHER 27
Maria KOVALENKO 105
Eva MORENO 65
Anton VOLKOVA 24
Irina WEBER 26
Josef FERNANDEZ 31
Michael HERNANDEZ 42
Thomas ALONSO 66
Martin SMITH 30
Nykolai FERNANDEZ 24
Igor MEYER 130
Manfred BRAUN 62
Sergey WAGNER 33
John SANCHEZ 23
John RAMOS 60
Brigitte SCHULZ 27
Nykolai PETROVA 40
Irina RODRIGUEZ 29
Tatiana GOMEZ 51
Svetlana PEREZ 31
Christian PAVLOVA 58
Francesco THOMAS 45
Pavel HOFFMANN 20
Richard PETROV 65
Patrick GUTIERREZ 56
Olha ALVAREZ 46
John KARLSSON 36
Eva SCHÄFER 51
Ekaterina PETROV 122
Vladimir SZABÓ 36
Christian KLEIN 63
Tatyana KUZNETSOVA 54
Yuliya BONDARENKO 29
Werner PETROVA 28
Darya VASILEVA 64
Olha RUIZ 86
Werner KUZNETSOV 28
Jean BONDARENKO 51
Robert KOCH 56
Anna FERRARI 26
Monika GOMEZ 53
Tatyana PAVLOVA 31
Svetlana VARGA 24
Piotr VOLKOVA 22
Manfred KARLSSON 84
Dmitriy NIELSEN 34
Yvan SMIRNOV 62
Christian SMITH 33
Christine POPOV 117
Peter HANSEN 73
Antonio NAGY 31
Patrick ANDERSSON 33
Werner TÓTH 24
Anna POPOVA 63
Anna SMITH 34
Maryia JENSEN 32
Maksim DIAZ 27
Elisabeth TAYLOR 24
Michel ROMERO 64
Antonio PETROV 60
Andrei THOMAS 68
Daniel HUBER 54
Werner KRAVCHENKO 27
Vasylyi JIMENEZ 53
Manfred PEREZ 23
Christine KOVALENKO 28
Pavel NAGY 37
Robert SANTOS 32
Natalya RUSSO 28
Evgeniy ROBERTS 23
Mária JOHNSON 129
Oksana IVANOV 62
Alina JENSEN 56
Marina ZIMMERMANN 26
Roman VARGA 31
Werner FERREIRA 53
Olga NIELSEN 43
Maria VARGA 32
Andrei DAVIES 37
Yuliya MAGOMEDOV 63
David RUSSO 32
Maksim KRAVCHENKO 28
Giovanni TAYLOR 68
Sandra TAYLOR 28
Eva RUIZ 29
Anna SANTOS 61
Angela ZIMMERMANN 27
Ekaterina DIAZ 25
Martin JIMENEZ 63
Andrea PEREIRA 60
Anna SCHNEIDER 47
Eva POPOVA 36
Darya BECKER 60
Aleksandr MORENO 81
Vasylyi NOWAK 70
Manfred SANTOS 25
Claude DAVIES 73
Irina PAVLOVA 62
Maria SCHULZ 21
Marina MILLER 21
Andreas PETROVA 23
Andreas HERNANDEZ 100
Anne HERNANDEZ 92
Peter VARGA 28
Anne PETROVA 31
Darya MEIER 33
Andrey ALONSO 20
Marta FERRARI 58
Ana ROSSI 85
Anton FISCHER 28
Denis POPOVA 88
John KLEIN 28
Marie ROMERO 30
Maksim KLEIN 85
Piotr JONES 60
Vladymyr SCHULZ 96
Valentina MÜLLER 36
Marina ALVAREZ 60
Maksim VARGA 25
Hans MARIN 115
Werner WOLF 36
Serhei SANCHEZ 29
Tatiana MEYER 47
Darya RICHTER 28
Andreas PEREIRA 31
Piotr DIAZ 24
Igor WOLF 80
Claude MILLER 65
Laura MARTINEZ 162
Ivan GUTIERREZ 52
Christine MORENO 28
Anton MARIN 36
Francisco TAYLOR 38
Evgeniy MEIER 39
Nikolay VARGA 42
Marie DAVIES 32
Tatyana NOWAK 59
Alina VASILEVA 55
John SILVA 30
Andrey SCHMIDT 78
Dmitriy RODRIGUEZ 59
Petra ANDERSSON 29
Ana HERNANDEZ 58
Olga PEREZ 40
Yuliya WOLF 93
Ekaterina FERNANDEZ 34
Evgeniy IVANOVA 31
Francesco SMIRNOVA 32
Martin WEBER 32
Barbara ALVAREZ 64
Nadezhda IVANOV 24
Nadezhda ANDERSSON 27
Petra MÜLLER 86
Irina DIAZ 101
Anne SMIRNOVA 90
Natalya SMITH 58
Michel VARGA 50
Tatiana SCHULZ 28
Antonio TORRES 36
Josef SANTOS 33
Roman KUZNETSOV 101
Mario SCHMID 33
Natalya KOVÁCS 59
Mária ANDERSSON 51
Igor MORENO 26
Eva KARLSSON 107
Antonio MUÑOZ 32
Klaus TORRES 33
Martin SANTOS 25
Laura WAGNER 25
Mario NOWAK 28
Tatyana KOVÁCS 34
Hans GOMEZ 61
Yuliya ALONSO 109
Sergey RUSSO 69
Maryia SZABÓ 29
Alexander NAVARRO 36
Alexander SCHNEIDER 38
Michel EVANS 33
Vladimir WOLF 61
Marina DIAZ 27
Petra VASILEVA 61
Peter POPOVA 31
Aleksandr ROMERO 75
Sergey VOLKOVA 29
Thomas KUZNETSOV 33
Josef RAMOS 97
Nykolai RAMOS 38
Serhei KARLSSON 23
Elisabeth WILSON 35
Mario SHEVCHENKO 96
Maksim HUBER 139
Andrei GARCIA 59
Irina VASILEVA 35
Giuseppe BROWN 27
Sergey HERNANDEZ 45
Vasylyi ROMERO 59
Anna MARIN 22
Jan GOMEZ 30
Marie VARGA 35
Antonio NOVIKOVA 45
Nadezhda PETROVA 28
Anton SANTOS 33
Mariya WEBER 22
Angela KOCH 72
Nikolay NIELSEN 32
Mariya GOMEZ 90
Darya SZABÓ 37
Wolfgang COSTA 45
Maria NAGY 32
Yvan BECKER 41
Tatyana SIMON 28
Karin JOHANSSON 62
Andreas MORENO 51
Giuseppe JIMENEZ 51
Mariya RODRIGUEZ 35
Hans MARTINEZ 47
Aleksandra WILLIAMS 29
Elisabeth ALVAREZ 28
Vladimir GARCIA 51
Sandra SANCHEZ 35
Giovanni SANCHEZ 32
Anton BAUER 32
David HOFFMANN 90
Valentyna EVANS 36
Olha ROBERTS 100
Monika MARTINEZ 27
Mariya IVANOVA 80
Paul JONES 32
Valentyna SILVA 20
Lyubov NAVARRO 91
Mikhail HOFFMANN 61
Claude SZABÓ 25
David KUZNETSOVA 53
Jose PETROVA 55
Tatyana LOPEZ 27
Marina FERNANDEZ 55
Vasylyi THOMAS 98
Andreas ROBERTS 64
Marina FERRARI 57
Klaus KUZNETSOV 31
Christine PEREIRA 32
Karin POPOVA 31
Petra ZIMMERMANN 70
Vasylyi FERNANDEZ 32
Marina KOVALENKO 98
Irina ROSSI 60
Barbara FISCHER 62
Monika THOMAS 57
Monika SZABÓ 72
Mária LOPEZ 30
Jose TÓTH 79
Olha VARGA 47
Richard KOCH 28
Irina NOVIKOVA 61
Olha BRAUN 101
Martin MÜLLER 40
Peter KARLSSON 26
Anna RICHTER 23
Yvan SMIRNOVA 16
Klaus SZABÓ 31
Robert KRAVCHENKO 50
Klaus SANCHEZ 59
Maria MEYER 25
Marta HERNANDEZ 27
Marie GUTIERREZ 34
Jean POPOVA 108
David JOHANSSON 87
Aleksandra GARCIA 72
Giuseppe HERNANDEZ 29
Aleksey SMIRNOV 88
Marina RAMOS 29
Vasylyi MARIN 34
Josef SANCHEZ 31
Marie MAGOMEDOV 25
Alina SANTOS 94
Jean RUIZ 113
Yvan KOVÁCS 133
Jose GUTIERREZ 28
Valentyna VARGA 62
Olha JOHANSSON 113
Pavel KLEIN 24
Nikolay HUBER 56
Peter FERNANDEZ 34
Petra TORRES 28
Evgeniy JONES 30
Daniel KUZNETSOV 57
Mária FERRARI 26
Werner MUÑOZ 39
Mikhail SMITH 58
Igor MILLER 30
Aleksey SCHMID 31
Antonio MEYER 64
Pavel BAUER 38
Natalya NAVARRO 26
Anna HANSEN 37
Maksim IVANOVA 23
Darya GARCIA 27
Maria MARTINEZ 104
Laura BAUER 27
Yuliya MILLER 52
Valentina KLEIN 65
Marta SCHMIDT 53
Dmitriy MUÑOZ 120
Denis BROWN 53
Werner RUIZ 33
Wolfgang KUZNETSOVA 26
Maryia THOMAS 28
Marina PETROV 113
Paul MEIER 58
Jose HERNANDEZ 104
Francisco COSTA 26
Evgeniy JOHNSON 25
Laura JENSEN 31
Andrey PETROV 40
Andreas EVANS 55
Mikhail IVANOVA 67
Yvan NAGY 42
Andrey PEREIRA 101
Alexander RODRIGUEZ 29
Daniel LOPEZ 84
Anne EVANS 28
Patrick POPOVA 27
Hans MÜLLER 32
Giovanni HUBER 52
Tatiana SMITH 37
Rosa KRAVCHENKO 36
Sandra HUBER 32
Dmitriy MILLER 29
Olga SCHMID 23
Daniel NAVARRO 27
Manfred WAGNER 43
Richard BRAUN 55
Barbara WILLIAMS 59
Karin MORENO 29
Valentyna WAGNER 36
Maksim RAMOS 33
Piotr MORENO 30
Peter RUSSO 31
Tatyana JIMENEZ 43
Aleksandr ANDERSSON 33
Maryia RICHTER 34
Patrick BROWN 25
Elisabeth SZABÓ 29
Igor TÓTH 32
Vladimir SILVA 71
Marta POPOV 69
Anna WEBER 25
Paul NAVARRO 62
Olha MÜLLER 17
Paul VASILEVA 25
Monika TAYLOR 105
Maksim MARIN 35
Jose SANCHEZ 34
Barbara KOVÁCS 28
Daniel RODRIGUEZ 94
Andrei TAYLOR 24
Aleksandr SMIRNOVA 63
Sergey JENSEN 54
Petra SOKOLOVA 58
Werner SCHULZ 53
Serhei PEREZ 50
Valentyna ROSSI 23
Paul NIELSEN 21
Francesco JONES 35
Thomas KARLSSON 104
Karin BECKER 82
Karin KRAVCHENKO 63
Francesco PAVLOVA 46
Michael WOLF 36
Maksim HANSEN 22
Karin THOMAS 33
Vladymyr WEBER 27
Irina BONDARENKO 27
Yvan SIMON 46
Svetlana SCHÄFER 26
Peter MARTINEZ 22
Tatiana WILSON 26
Alexander THOMAS 39
Irina GONZALEZ 64
Maria GUTIERREZ 70
Marina BAUER 33
Alina SCHÄFER 28
Angela JOHANSSON 74
Vladimir PETROVA 36
Wolfgang SIMON 85
Elisabeth FERREIRA 64
Ivan KUZNETSOVA 57
Mario BECKER 69
Valentina BROWN 32
Andrey JONES 59
Anne TÓTH 49
Olha WILLIAMS 43
Nikolay ROBERTS 29
Brigitte GOMEZ 28
Ana NAGY 30
Rosa HUBER 29
Petra MARTIN 113
Anna NAVARRO 35
Andrey RUSSO 42
Richard POPOV 51
Alina SCHMIDT 35
Nadezhda GUTIERREZ 28
Christian PETROVA 30
Mikhail KLEIN 39
Richard KUZNETSOV 43
Vasylyi ALVAREZ 38
Oksana POPOVA 85
Alina RICHTER 49
Antonio WAGNER 52
Aleksey KOCH 29
Andrei MEYER 61
Lyubov SANTOS 24
Valentina SCHÄFER 30
Brigitte POPOV 69
Serhei MORENO 87
Elisabeth MAGOMEDOV 57
Elisabeth THOMAS 58
Evgeniy HUBER 60
Irina KUZNETSOVA 24
Anastasiya BONDARENKO 63
Angela MOROZOVA 36
Svetlana KOVALENKO 29
Maria FISCHER 91
Maria PETROV 98
Serhei BECKER 31
Francesco SCHMID 50
Aleksandr MARIN 72
Vasylyi FERRARI 33
Robert WILSON 23
Darya MORENO 76
Valentyna BONDARENKO 30
Aleksandr LOPEZ 22
Sergey PEREIRA 30
Christine BAUER 47
Maryia ALVAREZ 90
Rosa PAVLOVA 123
Elena PAVLOVA 68
Brigitte PETROV 72
David ROSSI 30
Anna WILSON 40
Valentina KUZNETSOVA 64
Christine WOLF 31
Aleksey NAVARRO 38
Pavel RODRIGUEZ 33
Tatyana IVANOV 106
Natalya WEBER 37
Michael RICHTER 53
Elisabeth EVANS 28
Jan POPOVA 32
Martin FERRARI 84
Michel TÓTH 37
Juan KOVALENKO 66
Ivan SCHMID 59
Monika MÜLLER 119
Mária MARTIN 26
Darya SILVA 28
Valentyna DIAZ 25
Aleksandra BROWN 33
Michael SHEVCHENKO 33
Pavel JOHANSSON 29
Lyubov PEREZ 23
Christine ROMERO 96
Angela SILVA 61
Claude PAVLOVA 59
Klaus BONDARENKO 65
